# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.app.storage.content.reader.load.component.ms,1775622433005000000,1775622447694000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.instances.count,1775622433005000000,1775622447694000000,3
workspaceModel.load.cache.from.file.ms,1775622433005000000,1775622447694000000,1
workspaceModel.global.apply.state.to.project.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775622433005000000,1775622447694000000,0
jps.global.handle.before.change.events.ms,1775622433005000000,1775622447694000000,0
jps.load.initial.state.ms,1775622433005000000,1775622447694000000,18
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775622433005000000,1775622447694000000,0
workspaceModel.load.cache.metadata.from.file.ms,1775622433005000000,1775622447694000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775622433005000000,1775622447694000000,0
jps.global.get.library.by.name.ms,1775622433005000000,1775622447694000000,0
jps.library.entities.serializer.load.entities.ms,1775622433005000000,1775622447694000000,0
jps.global.get.libraries.ms,1775622433005000000,1775622447694000000,0
jps.global.initialize.library.bridges.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775622433005000000,1775622447694000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775622433005000000,1775622447694000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775622433005000000,1775622447694000000,0
workspaceModel.save.cache.to.file.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1775622433005000000,1775622447694000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775622433005000000,1775622447694000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775622433005000000,1775622447694000000,2
workspaceModel.mutableEntityStorage.entities.ms,1775622433005000000,1775622447694000000,1
workspaceModel.do.save.caches.ms,1775622433005000000,1775622447694000000,0
jps.library.entities.serializer.save.entities.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1775622433005000000,1775622447694000000,0
workspaceModel.global.updates.ms,1775622433005000000,1775622447694000000,0
workspaceModel.global.updates.count,1775622433005000000,1775622447694000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775622433005000000,1775622447694000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775622433005000000,1775622447694000000,2
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775622433005000000,1775622447694000000,0
workspaceModel.sync.entities.ms,1775622433005000000,1775622447694000000,0
jps.global.get.library.ms,1775622433005000000,1775622447694000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1775622433005000000,1775622447694000000,0
writeAction.count,1775622433005000000,1775622447694000000,1
writeAction.max.wait.ms,1775622433005000000,1775622447694000000,0
writeAction.wait.ms,1775622433005000000,1775622447694000000,0
writeAction.median.wait.ms,1775622433005000000,1775622447694000000,0
cacheStateStorage.set.duration,1775622433005000000,1775622447694000000,0
cacheStateStorage.get.counter,1775622433005000000,1775622447694000000,10
cacheStateStorage.get.duration,1775622433005000000,1775622447694000000,0
cacheStateStorage.set.counter,1775622433005000000,1775622447694000000,0
WriteAction.executionsCount,1775622433005000000,1775622447694000000,1
AWTEventQueue.eventsDispatched,1775622433005000000,1775622447694000000,1996
FlushQueue.queueSize90P,1775622433005000000,1775622447694000000,387
NonBlockingReadAction.failedExecutionTimeUs,1775622433005000000,1775622447694000000,0
AWTEventQueue.dispatchTimeMaxNs,1775622433005000000,1775622447694000000,11811160063
FlushQueue.waitingTimeMaxNs,1775622433005000000,1775622447694000000,9999220735
AWTEventQueue.dispatchTimeTotalNS,1775622433005000000,1775622447694000000,12008249116
FlushQueue.executionTimeAvgNs,1775622433005000000,1775622447694000000,83944.82681564246
NonBlockingReadAction.finalizedExecutionTimeUs,1775622433005000000,1775622447694000000,40424
NonBlockingReadAction.finalizedExecutionsCount,1775622433005000000,1775622447694000000,15
ReadAction.executionsCount,1775622433005000000,1775622447694000000,50085
FlushQueue.executionTime90PNs,1775622433005000000,1775622447694000000,101375
FlushQueue.queueSizeAvg,1775622433005000000,1775622447694000000,139.15642458100558
FlushQueue.executionTimeMaxNs,1775622433005000000,1775622447694000000,30408703
AWTEventQueue.dispatchTimeAvgNs,1775622433005000000,1775622447694000000,6001508.705410821
NonBlockingReadAction.failedExecutionsCount,1775622433005000000,1775622447694000000,0
AWTEventQueue.dispatchTime90PNs,1775622433005000000,1775622447694000000,39167
FlushQueue.queueSizeMax,1775622433005000000,1775622447694000000,471
FlushQueue.waitingTimeAvgNs,1775622433005000000,1775622447694000000,1.4549239012705507E9
FlushQueue.waitingTime90PNs,1775622433005000000,1775622447694000000,6106906623
FlushQueue.tasksExecuted,1775622433005000000,1775622447694000000,1253
FilePageCacheLockFree.totalBytesWritten,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1775622433005000000,1775622447694000000,0
StorageLockContext.competingThreads.avg,1775622433005000000,1775622447694000000,0.3076923076923077
FilePageCacheLockFree.heapBytesInUse,1775622433005000000,1775622447694000000,0
DirectByteBufferAllocator.reclaimed,1775622433005000000,1775622447694000000,43
FilePageCacheLockFree.totalClosedStoragesReclaimed,1775622433005000000,1775622447694000000,0
FilePageCache.disposedBuffers,1775622433005000000,1775622447694000000,196
FilePageCache.pageLoadsAboveSizeThreshold,1775622433005000000,1775622447694000000,0
FilePageCache.uncachedFileAccess,1775622433005000000,1775622447694000000,331
FilePageCacheLockFree.totalPagesWriteMs,1775622433005000000,1775622447694000000,0
StorageLockContext.competingThreads.max,1775622433005000000,1775622447694000000,8
FilePageCacheLockFree.totalPagesRequested,1775622433005000000,1775622447694000000,0
FilePageCache.maxRegisteredFiles,1775622433005000000,1775622447694000000,537
MappedFileStorage.storages,1775622433005000000,1775622447694000000,0
MappedFileStorage.totalPagesMapped,1775622433005000000,1775622447694000000,0
DirectByteBufferAllocator.hits,1775622433005000000,1775622447694000000,3
FilePageCacheLockFree.housekeeperTimeSpentMs,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalPagesAllocated,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalPagesWritten,1775622433005000000,1775622447694000000,0
FilePageCache.pageFastCacheHits,1775622433005000000,1775622447694000000,13598
FilePageCache.pageHits,1775622433005000000,1775622447694000000,0
MappedFileStorage.totalBytesMapped,1775622433005000000,1775622447694000000,0
FilePageCache.maxCacheSizeInBytes,1775622433005000000,1775622447694000000,202375168
DirectByteBufferAllocator.misses,1775622433005000000,1775622447694000000,193
FilePageCacheLockFree.nativeBytesInUse,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1775622433005000000,1775622447694000000,0
FilePageCache.capacityInBytes,1775622433005000000,1775622447694000000,503316478
DirectByteBufferAllocator.disposed,1775622433005000000,1775622447694000000,153
FilePageCacheLockFree.totalPagesHandedOver,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalPagesReadMs,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalBytesRequested,1775622433005000000,1775622447694000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1775622433005000000,1775622447694000000,0
FilePageCacheLockFree.totalPagesReclaimed,1775622433005000000,1775622447694000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1775622433005000000,1775622447694000000,1247670
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1775622433005000000,1775622447694000000,41943040
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1775622433005000000,1775622447694000000,41943040
FilePageCacheLockFree.totalBytesRead,1775622433005000000,1775622447694000000,0
FilePageCache.pageLoads,1775622433005000000,1775622447694000000,196
FilePageCache.totalPageDisposalsUs,1775622433005000000,1775622447694000000,729
StorageLockContext.competingThreads.90P,1775622433005000000,1775622447694000000,0
FilePageCache.totalPageLoadsUs,1775622433005000000,1775622447694000000,370090
VFS.fileByIdCache.hits,1775622433005000000,1775622447694000000,0
VFS.fileChildByName,1775622433005000000,1775622447694000000,13
VFS.invertedFileNameIndex.requests,1775622433005000000,1775622447694000000,0
VFS.fileByIdCache.misses,1775622433005000000,1775622447694000000,0
